year,faction_id,faction_name_ru,members_count,total_faction_power,raw_power_share,normalized_power_share,mean_age,weighted_mean_age,mean_political_age,weighted_mean_political_age,mean_elite_age,share_60_plus,share_70_plus
2005,foreign_policy,Внешнеполитический контур,1,0.5225,0.1375,0.0713,55.28,55.28,30.5,30.5,1.31,0.0,0.0
2005,political_managers,Политические менеджеры,1,0.5225,0.1375,0.0713,40.78,40.78,16.5,16.5,5.91,0.0,0.0
2005,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.125,0.0648,44.72,44.72,20.5,20.5,5.12,0.0,0.0
2006,siloviki,Силовики,3,1.78,0.4092,0.2161,51.5,52.32,27.83,28.84,7.11,0.0,0.0
2006,st_petersburg_network,Петербургская сеть,3,1.5875,0.3649,0.1927,48.42,50.03,24.83,26.85,6.85,0.0,0.0
2006,central_leader,Центр / лидерский контур,2,1.3025,0.2994,0.1581,55.0,54.32,31.5,31.5,5.12,0.0,0.0
2006,fsb_security,ФСБ / госбезопасность,1,0.6175,0.142,0.075,54.97,54.97,30.5,30.5,6.89,0.0,0.0
2006,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1201,0.0634,45.81,45.81,21.5,21.5,6.5,0.0,0.0
2006,foreign_policy,Внешнеполитический контур,1,0.5225,0.1201,0.0634,56.28,56.28,31.5,31.5,2.31,0.0,0.0
2006,political_managers,Политические менеджеры,1,0.5225,0.1201,0.0634,41.77,41.77,17.5,17.5,6.91,0.0,0.0
2006,regional_mayoral_elites,Региональные / мэрские элиты,1,0.495,0.1138,0.0601,48.03,48.03,23.5,23.5,0.63,0.0,0.0
2006,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1092,0.0577,45.72,45.72,21.5,21.5,6.12,0.0,0.0
2006,technocrats,Технократы,1,0.4125,0.0948,0.0501,48.03,48.03,23.5,23.5,0.63,0.0,0.0
2007,siloviki,Силовики,3,1.78,0.4092,0.2161,52.5,53.32,28.83,29.83,8.11,0.0,0.0
2007,st_petersburg_network,Петербургская сеть,3,1.5875,0.3649,0.1927,49.42,51.03,25.83,27.85,7.85,0.0,0.0
2007,central_leader,Центр / лидерский контур,2,1.3025,0.2994,0.1581,56.0,55.32,32.5,32.5,6.12,0.0,0.0
2007,fsb_security,ФСБ / госбезопасность,1,0.6175,0.142,0.075,55.97,55.97,31.5,31.5,7.89,0.0,0.0
2007,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1201,0.0634,46.81,46.81,22.49,22.49,7.5,0.0,0.0
2007,foreign_policy,Внешнеполитический контур,1,0.5225,0.1201,0.0634,57.28,57.28,32.5,32.5,3.31,0.0,0.0
2007,political_managers,Политические менеджеры,1,0.5225,0.1201,0.0634,42.77,42.77,18.49,18.49,7.91,0.0,0.0
2007,regional_mayoral_elites,Региональные / мэрские элиты,1,0.495,0.1138,0.0601,49.03,49.03,24.5,24.5,1.63,0.0,0.0
2007,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1092,0.0577,46.72,46.72,22.49,22.49,7.12,0.0,0.0
2007,technocrats,Технократы,1,0.4125,0.0948,0.0501,49.03,49.03,24.5,24.5,1.63,0.0,0.0
2008,siloviki,Силовики,3,1.6,0.3232,0.1792,53.81,54.49,29.5,30.18,5.85,0.0,0.0
2008,st_petersburg_network,Петербургская сеть,3,1.5375,0.3106,0.1722,46.11,45.18,21.83,20.9,8.37,0.0,0.0
2008,fsb_security,ФСБ / госбезопасность,2,1.1875,0.2399,0.133,56.8,56.81,32.5,32.5,4.52,0.0,0.0
2008,central_leader,Центр / лидерский контур,2,1.1025,0.2227,0.1235,50.54,47.05,26.0,22.62,6.4,0.0,0.0
2008,technocrats,Технократы,2,0.9625,0.1944,0.1078,46.41,45.9,22.0,21.5,5.56,0.0,0.0
2008,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1056,0.0585,47.81,47.81,23.5,23.5,8.5,0.0,0.0
2008,foreign_policy,Внешнеполитический контур,1,0.5225,0.1056,0.0585,58.28,58.28,33.5,33.5,4.31,0.0,0.0
2008,political_managers,Политические менеджеры,1,0.5225,0.1056,0.0585,43.78,43.78,19.5,19.5,8.91,0.0,0.0
2008,regional_mayoral_elites,Региональные / мэрские элиты,1,0.495,0.1,0.0554,50.03,50.03,25.5,25.5,2.63,0.0,0.0
2008,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.096,0.0532,47.72,47.72,23.5,23.5,8.12,0.0,0.0
2009,siloviki,Силовики,3,1.6,0.3232,0.1792,54.81,55.49,30.5,31.18,6.84,0.0,0.0
2009,st_petersburg_network,Петербургская сеть,3,1.5375,0.3106,0.1722,47.11,46.18,22.83,21.9,9.37,0.0,0.0
2009,fsb_security,ФСБ / госбезопасность,2,1.1875,0.2399,0.133,57.8,57.81,33.5,33.5,5.52,0.0,0.0
2009,central_leader,Центр / лидерский контур,2,1.1025,0.2227,0.1235,51.54,48.05,27.0,23.62,7.4,0.0,0.0
2009,technocrats,Технократы,2,0.9625,0.1944,0.1078,47.41,46.9,23.0,22.5,6.56,0.0,0.0
2009,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1056,0.0585,48.81,48.81,24.5,24.5,9.5,0.0,0.0
2009,foreign_policy,Внешнеполитический контур,1,0.5225,0.1056,0.0585,59.28,59.28,34.5,34.5,5.31,0.0,0.0
2009,political_managers,Политические менеджеры,1,0.5225,0.1056,0.0585,44.78,44.78,20.5,20.5,9.91,0.0,0.0
2009,regional_mayoral_elites,Региональные / мэрские элиты,1,0.495,0.1,0.0554,51.03,51.03,26.5,26.5,3.63,0.0,0.0
2009,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.096,0.0532,48.72,48.72,24.5,24.5,9.12,0.0,0.0
2010,siloviki,Силовики,3,1.6,0.3232,0.1792,55.8,56.49,31.5,32.18,7.84,0.0,0.0
2010,st_petersburg_network,Петербургская сеть,3,1.5375,0.3106,0.1722,48.11,47.18,23.83,22.9,10.37,0.0,0.0
2010,fsb_security,ФСБ / госбезопасность,2,1.1875,0.2399,0.133,58.8,58.81,34.5,34.5,6.52,0.0,0.0
2010,central_leader,Центр / лидерский контур,2,1.1025,0.2227,0.1235,52.53,49.04,28.0,24.62,8.4,0.5,0.0
2010,technocrats,Технократы,2,0.9625,0.1944,0.1078,48.41,47.89,24.0,23.5,7.56,0.0,0.0
2010,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1056,0.0585,49.81,49.81,25.5,25.5,10.5,0.0,0.0
2010,foreign_policy,Внешнеполитический контур,1,0.5225,0.1056,0.0585,60.28,60.28,35.5,35.5,6.31,1.0,0.0
2010,political_managers,Политические менеджеры,1,0.5225,0.1056,0.0585,45.78,45.78,21.5,21.5,10.91,0.0,0.0
2010,regional_mayoral_elites,Региональные / мэрские элиты,1,0.495,0.1,0.0554,52.03,52.03,27.5,27.5,4.63,0.0,0.0
2010,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.096,0.0532,49.72,49.72,25.5,25.5,10.12,0.0,0.0
2011,siloviki,Силовики,3,1.6,0.3636,0.1995,56.8,57.49,32.5,33.18,8.84,0.0,0.0
2011,st_petersburg_network,Петербургская сеть,3,1.5375,0.3494,0.1917,49.11,48.18,24.83,23.89,11.37,0.0,0.0
2011,fsb_security,ФСБ / госбезопасность,2,1.1875,0.2699,0.1481,59.8,59.81,35.5,35.5,7.51,0.0,0.0
2011,central_leader,Центр / лидерский контур,2,1.1025,0.2506,0.1375,53.53,50.04,29.0,25.62,9.4,0.5,0.0
2011,technocrats,Технократы,1,0.55,0.125,0.0686,45.79,45.79,21.5,21.5,11.5,0.0,0.0
2011,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1187,0.0651,50.81,50.81,26.49,26.49,11.5,0.0,0.0
2011,foreign_policy,Внешнеполитический контур,1,0.5225,0.1187,0.0651,61.28,61.28,36.5,36.5,7.31,1.0,0.0
2011,political_managers,Политические менеджеры,1,0.5225,0.1187,0.0651,46.77,46.77,22.49,22.49,11.91,0.0,0.0
2011,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.108,0.0592,50.72,50.72,26.49,26.49,11.12,0.0,0.0
2012,siloviki,Силовики,4,2.32,0.4989,0.2822,58.12,58.87,34.25,35.17,7.77,0.5,0.0
2012,central_leader,Центр / лидерский контур,3,1.8225,0.3919,0.2217,56.27,56.46,32.5,33.22,11.58,0.3333,0.0
2012,st_petersburg_network,Петербургская сеть,2,1.37,0.2946,0.1667,53.27,54.82,30.0,31.81,13.22,0.0,0.0
2012,fsb_security,ФСБ / госбезопасность,2,1.1875,0.2554,0.1445,60.8,60.81,36.5,36.5,8.52,1.0,0.0
2012,technocrats,Технократы,2,0.7175,0.1543,0.0873,48.01,48.01,23.5,23.5,6.52,0.0,0.0
2012,foreign_policy,Внешнеполитический контур,1,0.5225,0.1124,0.0636,62.28,62.28,37.5,37.5,8.31,1.0,0.0
2012,liberal_economists,Либеральные экономисты / реформаторы,1,0.28,0.0602,0.0341,49.22,49.22,24.5,24.5,0.54,0.0,0.0
2013,siloviki,Силовики,6,3.2525,0.5163,0.2959,58.73,59.33,34.67,35.41,6.06,0.5,0.0
2013,central_leader,Центр / лидерский контур,3,1.8225,0.2893,0.1658,57.27,57.46,33.5,34.22,12.58,0.6667,0.0
2013,st_petersburg_network,Петербургская сеть,2,1.37,0.2175,0.1246,54.27,55.82,31.0,32.81,14.22,0.5,0.0
2013,fsb_security,ФСБ / госбезопасность,2,1.1875,0.1885,0.108,61.8,61.81,37.5,37.5,9.52,1.0,0.0
2013,technocrats,Технократы,3,1.145,0.1817,0.1042,49.23,49.26,24.83,24.88,5.02,0.0,0.0
2013,military_defense,Военно-оборонный контур,2,1.075,0.1706,0.0978,57.96,57.96,33.5,33.5,0.65,0.0,0.0
2013,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.098,0.0562,49.95,49.92,25.5,25.5,0.78,0.0,0.0
2013,foreign_policy,Внешнеполитический контур,1,0.5225,0.0829,0.0475,63.28,63.28,38.5,38.5,9.31,1.0,0.0
2014,siloviki,Силовики,6,3.2525,0.5163,0.2959,59.73,60.32,35.67,36.41,7.06,0.5,0.0
2014,central_leader,Центр / лидерский контур,3,1.8225,0.2893,0.1658,58.27,58.46,34.5,35.22,13.58,0.6667,0.0
2014,st_petersburg_network,Петербургская сеть,2,1.37,0.2175,0.1246,55.26,56.82,32.0,33.81,15.21,0.5,0.0
2014,fsb_security,ФСБ / госбезопасность,2,1.1875,0.1885,0.108,62.8,62.81,38.5,38.5,10.52,1.0,0.0
2014,technocrats,Технократы,3,1.145,0.1817,0.1042,50.23,50.26,25.83,25.88,6.02,0.0,0.0
2014,military_defense,Военно-оборонный контур,2,1.075,0.1706,0.0978,58.96,58.96,34.5,34.5,1.65,0.0,0.0
2014,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.098,0.0562,50.95,50.92,26.5,26.5,1.78,0.0,0.0
2014,foreign_policy,Внешнеполитический контур,1,0.5225,0.0829,0.0475,64.28,64.28,39.5,39.5,10.31,1.0,0.0
2015,siloviki,Силовики,6,3.2525,0.5163,0.2959,60.73,61.32,36.67,37.41,8.06,0.6667,0.0
2015,central_leader,Центр / лидерский контур,3,1.8225,0.2893,0.1658,59.27,59.46,35.5,36.22,14.58,0.6667,0.0
2015,st_petersburg_network,Петербургская сеть,2,1.37,0.2175,0.1246,56.26,57.82,33.0,34.81,16.21,0.5,0.0
2015,fsb_security,ФСБ / госбезопасность,2,1.1875,0.1885,0.108,63.8,63.81,39.5,39.5,11.51,1.0,0.0
2015,technocrats,Технократы,3,1.145,0.1817,0.1042,51.23,51.26,26.83,26.88,7.02,0.0,0.0
2015,military_defense,Военно-оборонный контур,2,1.075,0.1706,0.0978,59.96,59.96,35.5,35.5,2.65,0.5,0.0
2015,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.098,0.0562,51.95,51.92,27.5,27.5,2.78,0.0,0.0
2015,foreign_policy,Внешнеполитический контур,1,0.5225,0.0829,0.0475,65.28,65.28,40.5,40.5,11.31,1.0,0.0
2016,siloviki,Силовики,7,3.7025,0.5445,0.316,61.83,62.34,37.64,38.3,7.8,0.8571,0.0
2016,central_leader,Центр / лидерский контур,3,1.8225,0.268,0.1555,60.27,60.46,36.5,37.22,15.58,0.6667,0.0
2016,fsb_security,ФСБ / госбезопасность,3,1.4625,0.2151,0.1248,64.01,64.36,39.5,39.94,8.43,1.0,0.0
2016,st_petersburg_network,Петербургская сеть,2,1.37,0.2015,0.1169,57.27,58.82,34.0,35.81,17.22,0.5,0.0
2016,technocrats,Технократы,3,1.145,0.1684,0.0977,52.23,52.26,27.83,27.88,8.02,0.0,0.0
2016,military_defense,Военно-оборонный контур,2,1.075,0.1581,0.0917,60.97,60.97,36.5,36.5,3.65,1.0,0.0
2016,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0908,0.0527,52.95,52.92,28.5,28.5,3.78,0.0,0.0
2016,foreign_policy,Внешнеполитический контур,1,0.5225,0.0768,0.0446,66.28,66.28,41.5,41.5,12.31,1.0,0.0
2017,siloviki,Силовики,8,4.04,0.4838,0.2849,62.81,63.28,38.62,39.23,7.79,0.875,0.0
2017,central_leader,Центр / лидерский контур,3,1.8225,0.2183,0.1285,61.27,61.46,37.5,38.22,16.58,0.6667,0.0
2017,technocrats,Технократы,4,1.67,0.2,0.1178,53.65,53.78,29.25,29.39,11.56,0.0,0.0
2017,st_petersburg_network,Петербургская сеть,3,1.64,0.1964,0.1157,59.74,60.29,36.17,37.09,12.39,0.6667,0.0
2017,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1751,0.1031,65.01,65.36,40.5,40.94,9.42,1.0,0.0
2017,military_defense,Военно-оборонный контур,2,1.075,0.1287,0.0758,61.96,61.96,37.5,37.5,4.64,1.0,0.0
2017,political_managers,Политические менеджеры,2,0.97,0.1162,0.0684,54.17,54.4,29.5,29.8,9.96,0.0,0.0
2017,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.074,0.0435,53.95,53.92,29.5,29.5,4.78,0.0,0.0
2017,foreign_policy,Внешнеполитический контур,1,0.5225,0.0626,0.0368,67.28,67.28,42.5,42.5,13.31,1.0,0.0
2017,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0431,0.0254,53.41,53.41,28.5,28.5,0.74,0.0,0.0
2018,siloviki,Силовики,8,4.04,0.4838,0.2849,63.81,64.28,39.62,40.23,8.79,0.875,0.0
2018,central_leader,Центр / лидерский контур,3,1.8225,0.2183,0.1285,62.27,62.46,38.5,39.22,17.58,0.6667,0.0
2018,technocrats,Технократы,4,1.67,0.2,0.1178,54.65,54.78,30.25,30.39,12.56,0.0,0.0
2018,st_petersburg_network,Петербургская сеть,3,1.64,0.1964,0.1157,60.74,61.29,37.17,38.09,13.39,0.6667,0.0
2018,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1751,0.1031,66.01,66.36,41.5,41.94,10.42,1.0,0.0
2018,military_defense,Военно-оборонный контур,2,1.075,0.1287,0.0758,62.96,62.96,38.5,38.5,5.64,1.0,0.0
2018,political_managers,Политические менеджеры,2,0.97,0.1162,0.0684,55.16,55.39,30.5,30.8,10.96,0.0,0.0
2018,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.074,0.0435,54.95,54.92,30.5,30.5,5.78,0.0,0.0
2018,foreign_policy,Внешнеполитический контур,1,0.5225,0.0626,0.0368,68.28,68.28,43.5,43.5,14.31,1.0,0.0
2018,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0431,0.0254,54.4,54.4,29.5,29.5,1.74,0.0,0.0
2019,siloviki,Силовики,8,4.04,0.4838,0.2849,64.81,65.28,40.62,41.23,9.79,0.875,0.0
2019,central_leader,Центр / лидерский контур,3,1.8225,0.2183,0.1285,63.27,63.46,39.5,40.22,18.58,0.6667,0.0
2019,technocrats,Технократы,4,1.67,0.2,0.1178,55.65,55.78,31.25,31.39,13.56,0.0,0.0
2019,st_petersburg_network,Петербургская сеть,3,1.64,0.1964,0.1157,61.73,62.29,38.17,39.09,14.39,0.6667,0.0
2019,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1751,0.1031,67.01,67.36,42.5,42.94,11.42,1.0,0.0
2019,military_defense,Военно-оборонный контур,2,1.075,0.1287,0.0758,63.96,63.96,39.5,39.5,6.64,1.0,0.0
2019,political_managers,Политические менеджеры,2,0.97,0.1162,0.0684,56.16,56.39,31.49,31.8,11.96,0.0,0.0
2019,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.074,0.0435,55.95,55.92,31.5,31.5,6.78,0.0,0.0
2019,foreign_policy,Внешнеполитический контур,1,0.5225,0.0626,0.0368,69.28,69.28,44.5,44.5,15.31,1.0,0.0
2019,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0431,0.0254,55.4,55.4,30.49,30.49,2.74,0.0,0.0
2020,siloviki,Силовики,8,4.04,0.4565,0.2707,65.81,66.28,41.62,42.23,10.8,0.875,0.0
2020,technocrats,Технократы,5,2.185,0.2469,0.1464,56.19,56.19,31.7,31.68,11.74,0.0,0.0
2020,central_leader,Центр / лидерский контур,4,2.1325,0.241,0.1429,61.78,62.97,37.75,39.48,14.8,0.5,0.25
2020,st_petersburg_network,Петербургская сеть,3,1.56,0.1763,0.1045,62.74,63.73,39.17,40.58,15.39,0.6667,0.0
2020,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1653,0.098,68.01,68.36,43.5,43.94,12.43,1.0,0.0
2020,military_defense,Военно-оборонный контур,2,1.075,0.1215,0.072,64.97,64.97,40.5,40.5,7.64,1.0,0.0
2020,political_managers,Политические менеджеры,2,0.97,0.1096,0.065,57.17,57.4,32.5,32.8,12.96,0.0,0.0
2020,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0698,0.0414,56.95,56.92,32.5,32.5,7.78,0.0,0.0
2020,foreign_policy,Внешнеполитический контур,1,0.5225,0.059,0.035,70.28,70.28,45.5,45.5,16.31,1.0,1.0
2020,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0407,0.0241,56.41,56.41,31.5,31.5,3.74,0.0,0.0
2021,siloviki,Силовики,8,4.04,0.4565,0.2707,66.81,67.28,42.62,43.23,11.8,1.0,0.0
2021,technocrats,Технократы,5,2.185,0.2469,0.1464,57.19,57.19,32.7,32.68,12.74,0.0,0.0
2021,central_leader,Центр / лидерский контур,4,2.1325,0.241,0.1429,62.78,63.97,38.75,40.48,15.8,0.5,0.25
2021,st_petersburg_network,Петербургская сеть,3,1.56,0.1763,0.1045,63.74,64.73,40.17,41.58,16.39,0.6667,0.0
2021,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1653,0.098,69.01,69.36,44.5,44.94,13.43,1.0,0.0
2021,military_defense,Военно-оборонный контур,2,1.075,0.1215,0.072,65.96,65.96,41.5,41.5,8.64,1.0,0.0
2021,political_managers,Политические менеджеры,2,0.97,0.1096,0.065,58.17,58.4,33.5,33.8,13.96,0.0,0.0
2021,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0698,0.0414,57.95,57.92,33.5,33.5,8.78,0.0,0.0
2021,foreign_policy,Внешнеполитический контур,1,0.5225,0.059,0.035,71.28,71.28,46.5,46.5,17.31,1.0,1.0
2021,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0407,0.0241,57.41,57.41,32.5,32.5,4.74,0.0,0.0
2022,siloviki,Силовики,8,4.04,0.4565,0.2707,67.81,68.28,43.62,44.23,12.79,1.0,0.25
2022,technocrats,Технократы,5,2.185,0.2469,0.1464,58.19,58.19,33.7,33.68,13.74,0.0,0.0
2022,central_leader,Центр / лидерский контур,4,2.1325,0.241,0.1429,63.78,64.97,39.75,41.48,16.8,0.5,0.25
2022,st_petersburg_network,Петербургская сеть,3,1.56,0.1763,0.1045,64.74,65.73,41.17,42.58,17.39,0.6667,0.0
2022,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1653,0.098,70.01,70.36,45.5,45.94,14.42,1.0,0.6667
2022,military_defense,Военно-оборонный контур,2,1.075,0.1215,0.072,66.96,66.96,42.5,42.5,9.64,1.0,0.0
2022,political_managers,Политические менеджеры,2,0.97,0.1096,0.065,59.17,59.4,34.5,34.8,14.96,0.0,0.0
2022,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0698,0.0414,58.95,58.92,34.5,34.5,9.78,0.0,0.0
2022,foreign_policy,Внешнеполитический контур,1,0.5225,0.059,0.035,72.28,72.28,47.5,47.5,18.31,1.0,1.0
2022,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0407,0.0241,58.41,58.41,33.5,33.5,5.74,0.0,0.0
2023,siloviki,Силовики,8,4.04,0.4565,0.2707,68.81,69.28,44.62,45.23,13.79,1.0,0.375
2023,technocrats,Технократы,5,2.185,0.2469,0.1464,59.19,59.19,34.7,34.68,14.74,0.4,0.0
2023,central_leader,Центр / лидерский контур,4,2.1325,0.241,0.1429,64.78,65.97,40.75,42.48,17.8,0.5,0.5
2023,st_petersburg_network,Петербургская сеть,3,1.56,0.1763,0.1045,65.73,66.73,42.17,43.58,18.39,0.6667,0.3333
2023,fsb_security,ФСБ / госбезопасность,3,1.4625,0.1653,0.098,71.01,71.36,46.5,46.94,15.42,1.0,0.6667
2023,military_defense,Военно-оборонный контур,2,1.075,0.1215,0.072,67.96,67.96,43.5,43.5,10.64,1.0,0.0
2023,political_managers,Политические менеджеры,2,0.97,0.1096,0.065,60.16,60.39,35.5,35.8,15.96,0.5,0.0
2023,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0698,0.0414,59.95,59.92,35.5,35.5,10.78,0.5,0.0
2023,foreign_policy,Внешнеполитический контур,1,0.5225,0.059,0.035,73.28,73.28,48.5,48.5,19.31,1.0,1.0
2023,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0407,0.0241,59.4,59.4,34.49,34.49,6.74,0.0,0.0
2024,siloviki,Силовики,7,3.4225,0.3911,0.2358,69.36,69.8,45.21,45.82,13.35,1.0,0.4286
2024,technocrats,Технократы,6,2.6525,0.3031,0.1827,61.04,61.09,36.5,36.53,13.14,0.6667,0.0
2024,central_leader,Центр / лидерский контур,4,2.1325,0.2437,0.1469,65.78,66.97,41.75,43.48,18.8,0.5,0.5
2024,st_petersburg_network,Петербургская сеть,3,1.56,0.1783,0.1075,66.74,67.73,43.17,44.58,19.39,0.6667,0.3333
2024,military_defense,Военно-оборонный контур,3,1.4325,0.1637,0.0987,67.74,68.05,43.17,43.5,7.81,1.0,0.0
2024,political_managers,Политические менеджеры,2,0.97,0.1109,0.0668,61.17,61.4,36.5,36.8,16.96,1.0,0.0
2024,fsb_security,ФСБ / госбезопасность,2,0.845,0.0966,0.0582,71.53,71.91,47.0,47.52,12.19,1.0,1.0
2024,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0706,0.0425,60.95,60.92,36.5,36.5,11.78,1.0,0.0
2024,foreign_policy,Внешнеполитический контур,1,0.5225,0.0597,0.036,74.28,74.28,49.5,49.5,20.31,1.0,1.0
2024,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0411,0.0248,60.41,60.41,35.5,35.5,7.74,1.0,0.0
2025,siloviki,Силовики,7,3.4225,0.3911,0.2358,70.36,70.8,46.21,46.82,14.35,1.0,0.7143
2025,technocrats,Технократы,6,2.6525,0.3031,0.1827,62.04,62.09,37.5,37.53,14.14,0.6667,0.0
2025,central_leader,Центр / лидерский контур,4,2.1325,0.2437,0.1469,66.78,67.97,42.75,44.48,19.8,0.5,0.5
2025,st_petersburg_network,Петербургская сеть,3,1.56,0.1783,0.1075,67.74,68.73,44.17,45.58,20.39,0.6667,0.6667
2025,military_defense,Военно-оборонный контур,3,1.4325,0.1637,0.0987,68.74,69.05,44.17,44.5,8.81,1.0,0.3333
2025,political_managers,Политические менеджеры,2,0.97,0.1109,0.0668,62.17,62.4,37.5,37.8,17.96,1.0,0.0
2025,fsb_security,ФСБ / госбезопасность,2,0.845,0.0966,0.0582,72.53,72.91,48.0,48.52,13.19,1.0,1.0
2025,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0706,0.0425,61.95,61.92,37.5,37.5,12.78,1.0,0.0
2025,foreign_policy,Внешнеполитический контур,1,0.5225,0.0597,0.036,75.28,75.28,50.5,50.5,21.31,1.0,1.0
2025,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0411,0.0248,61.41,61.41,36.5,36.5,8.74,1.0,0.0
2026,siloviki,Силовики,7,3.4225,0.3911,0.2358,71.36,71.8,47.21,47.82,15.35,1.0,0.8571
2026,technocrats,Технократы,6,2.6525,0.3031,0.1827,63.04,63.09,38.5,38.53,15.14,1.0,0.0
2026,central_leader,Центр / лидерский контур,4,2.1325,0.2437,0.1469,67.78,68.97,43.75,45.48,20.8,1.0,0.5
2026,st_petersburg_network,Петербургская сеть,3,1.56,0.1783,0.1075,68.74,69.73,45.17,46.58,21.39,1.0,0.6667
2026,military_defense,Военно-оборонный контур,3,1.4325,0.1637,0.0987,69.74,70.05,45.17,45.5,9.81,1.0,0.6667
2026,political_managers,Политические менеджеры,2,0.97,0.1109,0.0668,63.17,63.4,38.5,38.8,18.96,1.0,0.0
2026,fsb_security,ФСБ / госбезопасность,2,0.845,0.0966,0.0582,73.53,73.91,49.0,49.52,14.19,1.0,1.0
2026,liberal_economists,Либеральные экономисты / реформаторы,2,0.6175,0.0706,0.0425,62.95,62.92,38.5,38.5,13.78,1.0,0.0
2026,foreign_policy,Внешнеполитический контур,1,0.5225,0.0597,0.036,76.28,76.28,51.5,51.5,22.31,1.0,1.0
2026,parliamentary_elite,Парламентско-партийная элита,1,0.36,0.0411,0.0248,62.41,62.41,37.5,37.5,9.74,1.0,0.0
